#Predicted and verified water level from NOAA CO-OPS,,,
#Station CPTR1 (8452944) ,,,
#Measured relative to MLLW ,,,
#Predicted water level every 6 minutes for 2017,,,
#Verified water level every 6 minutes for 2017,,,
#Copied by Grace Kowalski on 07/12/2022,,,
Date,Time (GMT),Predicted (m),Verified (m)
12/26/2017,3:30,0.649,0.422
12/26/2017,3:36,0.67,0.456
12/26/2017,3:42,0.691,0.49
12/26/2017,3:48,0.713,0.522
12/26/2017,3:54,0.736,0.553
12/26/2017,4:00,0.759,0.582
12/26/2017,4:06,0.782,0.611
12/26/2017,4:12,0.806,0.636
12/26/2017,4:18,0.83,0.665
12/26/2017,4:24,0.854,0.689
12/26/2017,4:30,0.877,0.709
12/26/2017,4:36,0.901,0.716
12/26/2017,4:42,0.924,0.724
12/26/2017,4:48,0.946,0.741
12/26/2017,4:54,0.968,0.758
12/26/2017,5:00,0.989,0.768
12/26/2017,5:06,1.009,0.781
12/26/2017,5:12,1.027,0.782
12/26/2017,5:18,1.045,0.784
12/26/2017,5:24,1.061,0.777
12/26/2017,5:30,1.075,0.765
12/26/2017,5:36,1.087,0.753
12/26/2017,5:42,1.098,0.754
12/26/2017,5:48,1.107,0.75
12/26/2017,5:54,1.113,0.746
12/26/2017,6:00,1.118,0.751
12/26/2017,6:06,1.121,0.753
12/26/2017,6:12,1.121,0.755
12/26/2017,6:18,1.119,0.759
12/26/2017,6:24,1.115,0.764
12/26/2017,6:30,1.109,0.778
12/26/2017,6:36,1.101,0.776
12/26/2017,6:42,1.091,0.775
12/26/2017,6:48,1.078,0.773
12/26/2017,6:54,1.064,0.761
12/26/2017,7:00,1.048,0.747
12/26/2017,7:06,1.03,0.733
12/26/2017,7:12,1.01,0.717
12/26/2017,7:18,0.989,0.703
12/26/2017,7:24,0.967,0.683
12/26/2017,7:30,0.943,0.657
12/26/2017,7:36,0.918,0.627
12/26/2017,7:42,0.892,0.599
12/26/2017,7:48,0.866,0.573
12/26/2017,7:54,0.839,0.548
12/26/2017,8:00,0.811,0.52
12/26/2017,8:06,0.783,0.499
12/26/2017,8:12,0.755,0.475
12/26/2017,8:18,0.727,0.446
12/26/2017,8:24,0.699,0.419
12/26/2017,8:30,0.671,0.392
12/26/2017,8:36,0.644,0.36
12/26/2017,8:42,0.617,0.335
12/26/2017,8:48,0.59,0.31
12/26/2017,8:54,0.565,0.287
12/26/2017,9:00,0.539,0.26
12/26/2017,9:06,0.515,0.242
12/26/2017,9:12,0.491,0.229
12/26/2017,9:18,0.469,0.213
12/26/2017,9:24,0.447,0.195
12/26/2017,9:30,0.426,0.181
12/26/2017,9:36,0.405,0.167
12/26/2017,9:42,0.386,0.157
12/26/2017,9:48,0.368,0.146
12/26/2017,9:54,0.35,0.143
12/26/2017,10:00,0.334,0.132
12/26/2017,10:06,0.318,0.131
12/26/2017,10:12,0.304,0.125
12/26/2017,10:18,0.29,0.114
12/26/2017,10:24,0.278,0.107
12/26/2017,10:30,0.266,0.1
12/26/2017,10:36,0.256,0.085
12/26/2017,10:42,0.246,0.072
12/26/2017,10:48,0.238,0.059
12/26/2017,10:54,0.23,0.049
12/26/2017,11:00,0.224,0.043
12/26/2017,11:06,0.219,0.037
12/26/2017,11:12,0.215,0.029
12/26/2017,11:18,0.212,0.022
12/26/2017,11:24,0.211,0.009
12/26/2017,11:30,0.21,-0.002
12/26/2017,11:36,0.211,-0.013
12/26/2017,11:42,0.213,-0.022
12/26/2017,11:48,0.216,-0.025
12/26/2017,11:54,0.22,-0.024
12/26/2017,12:00,0.225,-0.017
12/26/2017,12:06,0.231,-0.008
12/26/2017,12:12,0.237,0.001
12/26/2017,12:18,0.245,0.007
12/26/2017,12:24,0.254,0.013
12/26/2017,12:30,0.263,0.022
12/26/2017,12:36,0.272,0.04
12/26/2017,12:42,0.283,0.044
12/26/2017,12:48,0.293,0.051
12/26/2017,12:54,0.304,0.062
12/26/2017,13:00,0.315,0.072
12/26/2017,13:06,0.326,0.082
12/26/2017,13:12,0.337,0.086
12/26/2017,13:18,0.348,0.099
12/26/2017,13:24,0.359,0.112
12/26/2017,13:30,0.369,0.122
12/26/2017,13:36,0.38,0.131
12/26/2017,13:42,0.39,0.137
12/26/2017,13:48,0.4,0.146
12/26/2017,13:54,0.41,0.15
12/26/2017,14:00,0.419,0.162
12/26/2017,14:06,0.429,0.171
12/26/2017,14:12,0.438,0.175
12/26/2017,14:18,0.447,0.18
12/26/2017,14:24,0.457,0.187
12/26/2017,14:30,0.466,0.201
12/26/2017,14:36,0.475,0.211
12/26/2017,14:42,0.485,0.219
12/26/2017,14:48,0.496,0.227
12/26/2017,14:54,0.506,0.229
12/26/2017,15:00,0.517,0.246
12/26/2017,15:06,0.529,0.258
12/26/2017,15:12,0.542,0.263
12/26/2017,15:18,0.555,0.275
12/26/2017,15:24,0.57,0.286
12/26/2017,15:30,0.585,0.3
12/26/2017,15:36,0.601,0.31
12/26/2017,15:42,0.618,0.321
12/26/2017,15:48,0.636,0.342
12/26/2017,15:54,0.655,0.354
12/26/2017,16:00,0.675,0.373
12/26/2017,16:06,0.696,0.384
12/26/2017,16:12,0.718,0.4
12/26/2017,16:18,0.74,0.415
12/26/2017,16:24,0.763,0.435
12/26/2017,16:30,0.786,0.454
12/26/2017,16:36,0.81,0.47
12/26/2017,16:42,0.834,0.492
12/26/2017,16:48,0.858,0.509
12/26/2017,16:54,0.882,0.528
12/26/2017,17:00,0.905,0.543
12/26/2017,17:06,0.929,0.563
12/26/2017,17:12,0.951,0.585
12/26/2017,17:18,0.974,0.608
12/26/2017,17:24,0.995,0.633
12/26/2017,17:30,1.015,0.646
12/26/2017,17:36,1.034,0.669
12/26/2017,17:42,1.051,0.691
12/26/2017,17:48,1.067,0.706
12/26/2017,17:54,1.081,0.71
12/26/2017,18:00,1.094,0.726
12/26/2017,18:06,1.104,0.739
12/26/2017,18:12,1.113,0.758
12/26/2017,18:18,1.119,0.762
12/26/2017,18:24,1.124,0.766
12/26/2017,18:30,1.126,0.78
12/26/2017,18:36,1.126,0.794
12/26/2017,18:42,1.123,0.781
12/26/2017,18:48,1.118,0.781
12/26/2017,18:54,1.111,0.78
12/26/2017,19:00,1.102,0.771
12/26/2017,19:06,1.09,0.757
12/26/2017,19:12,1.076,0.735
12/26/2017,19:18,1.06,0.729
12/26/2017,19:24,1.043,0.726
12/26/2017,19:30,1.023,0.706
12/26/2017,19:36,1.002,0.664
12/26/2017,19:42,0.978,0.643
12/26/2017,19:48,0.954,0.627
12/26/2017,19:54,0.928,0.609
12/26/2017,20:00,0.901,0.58
12/26/2017,20:06,0.873,0.554
12/26/2017,20:12,0.844,0.527
12/26/2017,20:18,0.815,0.502
12/26/2017,20:24,0.785,0.478
12/26/2017,20:30,0.754,0.454
12/26/2017,20:36,0.724,0.432
12/26/2017,20:42,0.693,0.413
12/26/2017,20:48,0.663,0.388
12/26/2017,20:54,0.632,0.373
12/26/2017,21:00,0.602,0.342
12/26/2017,21:06,0.573,0.326
12/26/2017,21:12,0.544,0.298
12/26/2017,21:18,0.515,0.273
12/26/2017,21:24,0.488,0.244
12/26/2017,21:30,0.461,0.224
12/26/2017,21:36,0.434,0.204
12/26/2017,21:42,0.409,0.182
12/26/2017,21:48,0.384,0.154
12/26/2017,21:54,0.361,0.128
12/26/2017,22:00,0.338,0.099
12/26/2017,22:06,0.316,0.073
12/26/2017,22:12,0.295,0.048
12/26/2017,22:18,0.275,0.014
12/26/2017,22:24,0.256,-0.014
12/26/2017,22:30,0.238,-0.033
12/26/2017,22:36,0.221,-0.049
12/26/2017,22:42,0.205,-0.06
12/26/2017,22:48,0.19,-0.077
12/26/2017,22:54,0.176,-0.091
12/26/2017,23:00,0.163,-0.101
12/26/2017,23:06,0.152,-0.117
12/26/2017,23:12,0.141,-0.13
12/26/2017,23:18,0.132,-0.141
12/26/2017,23:24,0.123,-0.143
12/26/2017,23:30,0.116,-0.143
12/26/2017,23:36,0.111,-0.152
12/26/2017,23:42,0.106,-0.151
12/26/2017,23:48,0.103,-0.146
12/26/2017,23:54,0.101,-0.146
12/27/2017,0:00,0.101,-0.14
12/27/2017,0:06,0.102,-0.139
12/27/2017,0:12,0.104,-0.132
12/27/2017,0:18,0.107,-0.124
12/27/2017,0:24,0.112,-0.118
12/27/2017,0:30,0.118,-0.117
12/27/2017,0:36,0.125,-0.114
12/27/2017,0:42,0.133,-0.11
12/27/2017,0:48,0.142,-0.107
12/27/2017,0:54,0.151,-0.106
12/27/2017,1:00,0.162,-0.101
12/27/2017,1:06,0.174,-0.097
12/27/2017,1:12,0.186,-0.096
12/27/2017,1:18,0.198,-0.099
12/27/2017,1:24,0.211,-0.097
12/27/2017,1:30,0.224,-0.094
12/27/2017,1:36,0.237,-0.086
12/27/2017,1:42,0.251,-0.087
12/27/2017,1:48,0.264,-0.08
12/27/2017,1:54,0.278,-0.065
12/27/2017,2:00,0.291,-0.058
12/27/2017,2:06,0.305,-0.056
12/27/2017,2:12,0.318,-0.053
12/27/2017,2:18,0.331,-0.046
12/27/2017,2:24,0.344,-0.042
12/27/2017,2:30,0.357,-0.04
12/27/2017,2:36,0.369,-0.036
12/27/2017,2:42,0.382,-0.019
12/27/2017,2:48,0.395,-0.005
12/27/2017,2:54,0.408,0.004
12/27/2017,3:00,0.421,0.015
12/27/2017,3:06,0.434,0.031
12/27/2017,3:12,0.448,0.049
12/27/2017,3:18,0.463,0.064
12/27/2017,3:24,0.477,0.081
12/27/2017,3:30,0.493,0.103
12/27/2017,3:36,0.509,0.131
12/27/2017,3:42,0.526,0.15
12/27/2017,3:48,0.543,0.169
12/27/2017,3:54,0.562,0.191
12/27/2017,4:00,0.581,0.223
12/27/2017,4:06,0.602,0.256
12/27/2017,4:12,0.623,0.288
12/27/2017,4:18,0.645,0.312
12/27/2017,4:24,0.668,0.344
12/27/2017,4:30,0.691,0.376
12/27/2017,4:36,0.716,0.407
12/27/2017,4:42,0.741,0.439
12/27/2017,4:48,0.767,0.469
12/27/2017,4:54,0.793,0.504
12/27/2017,5:00,0.819,0.547
12/27/2017,5:06,0.846,0.581
12/27/2017,5:12,0.872,0.612
12/27/2017,5:18,0.899,0.648
12/27/2017,5:24,0.925,0.68
12/27/2017,5:30,0.951,0.711
12/27/2017,5:36,0.976,0.746
12/27/2017,5:42,1,0.775
12/27/2017,5:48,1.024,0.805
12/27/2017,5:54,1.046,0.835
12/27/2017,6:00,1.067,0.862
12/27/2017,6:06,1.087,0.889
12/27/2017,6:12,1.105,0.912
12/27/2017,6:18,1.121,0.928
12/27/2017,6:24,1.135,0.952
12/27/2017,6:30,1.148,0.966
12/27/2017,6:36,1.159,0.977
12/27/2017,6:42,1.167,0.987
12/27/2017,6:48,1.173,0.997
12/27/2017,6:54,1.177,1.002
12/27/2017,7:00,1.179,0.999
12/27/2017,7:06,1.178,0.999
12/27/2017,7:12,1.176,0.994
12/27/2017,7:18,1.171,0.982
12/27/2017,7:24,1.163,0.971
12/27/2017,7:30,1.154,0.962
12/27/2017,7:36,1.142,0.944
12/27/2017,7:42,1.129,0.928
12/27/2017,7:48,1.113,0.912
12/27/2017,7:54,1.096,0.89
12/27/2017,8:00,1.077,0.867
12/27/2017,8:06,1.056,0.847
12/27/2017,8:12,1.034,0.829
12/27/2017,8:18,1.011,0.809
12/27/2017,8:24,0.987,0.779
12/27/2017,8:30,0.962,0.756
12/27/2017,8:36,0.936,0.73
12/27/2017,8:42,0.909,0.7
12/27/2017,8:48,0.882,0.672
12/27/2017,8:54,0.854,0.634
12/27/2017,9:00,0.826,0.609
12/27/2017,9:06,0.799,0.585
12/27/2017,9:12,0.771,0.562
12/27/2017,9:18,0.743,0.532
12/27/2017,9:24,0.716,0.499
12/27/2017,9:30,0.689,0.473
12/27/2017,9:36,0.663,0.443
12/27/2017,9:42,0.637,0.418
12/27/2017,9:48,0.611,0.388
12/27/2017,9:54,0.586,0.36
12/27/2017,10:00,0.562,0.332
12/27/2017,10:06,0.538,0.312
12/27/2017,10:12,0.515,0.276
12/27/2017,10:18,0.493,0.258
12/27/2017,10:24,0.472,0.229
12/27/2017,10:30,0.451,0.201
12/27/2017,10:36,0.431,0.18
12/27/2017,10:42,0.411,0.157
12/27/2017,10:48,0.392,0.137
12/27/2017,10:54,0.374,0.115
12/27/2017,11:00,0.357,0.097
12/27/2017,11:06,0.34,0.078
12/27/2017,11:12,0.325,0.065
12/27/2017,11:18,0.309,0.046
12/27/2017,11:24,0.295,0.032
12/27/2017,11:30,0.282,0.025
12/27/2017,11:36,0.269,0.022
12/27/2017,11:42,0.258,0.015
12/27/2017,11:48,0.247,0.001
12/27/2017,11:54,0.237,-0.006
12/27/2017,12:00,0.229,-0.006
12/27/2017,12:06,0.221,-0.002
12/27/2017,12:12,0.215,0.002
12/27/2017,12:18,0.209,0.005
12/27/2017,12:24,0.205,0.011
12/27/2017,12:30,0.202,0.013
12/27/2017,12:36,0.2,0.014
12/27/2017,12:42,0.2,0.014
12/27/2017,12:48,0.2,0.017
12/27/2017,12:54,0.202,0.031
12/27/2017,13:00,0.204,0.039
12/27/2017,13:06,0.208,0.048
12/27/2017,13:12,0.212,0.055
12/27/2017,13:18,0.217,0.058
12/27/2017,13:24,0.223,0.066
12/27/2017,13:30,0.23,0.065
12/27/2017,13:36,0.237,0.074
12/27/2017,13:42,0.245,0.081
12/27/2017,13:48,0.254,0.086
12/27/2017,13:54,0.262,0.093
12/27/2017,14:00,0.271,0.097
12/27/2017,14:06,0.28,0.094
12/27/2017,14:12,0.289,0.1
12/27/2017,14:18,0.298,0.103
12/27/2017,14:24,0.307,0.098
12/27/2017,14:30,0.316,0.105
12/27/2017,14:36,0.325,0.105
12/27/2017,14:42,0.334,0.113
12/27/2017,14:48,0.343,0.108
12/27/2017,14:54,0.352,0.115
12/27/2017,15:00,0.36,0.116
12/27/2017,15:06,0.37,0.12
12/27/2017,15:12,0.379,0.124
12/27/2017,15:18,0.388,0.129
12/27/2017,15:24,0.398,0.134
12/27/2017,15:30,0.408,0.146
12/27/2017,15:36,0.419,0.158
12/27/2017,15:42,0.43,0.165
12/27/2017,15:48,0.442,0.178
12/27/2017,15:54,0.455,0.187
12/27/2017,16:00,0.469,0.199
12/27/2017,16:06,0.483,0.215
12/27/2017,16:12,0.499,0.232
12/27/2017,16:18,0.516,0.251
12/27/2017,16:24,0.533,0.266
12/27/2017,16:30,0.552,0.279
12/27/2017,16:36,0.572,0.292
12/27/2017,16:42,0.593,0.31
12/27/2017,16:48,0.615,0.332
12/27/2017,16:54,0.638,0.356
12/27/2017,17:00,0.662,0.376
12/27/2017,17:06,0.687,0.398
12/27/2017,17:12,0.712,0.424
12/27/2017,17:18,0.738,0.453
12/27/2017,17:24,0.765,0.483
12/27/2017,17:30,0.791,0.515
12/27/2017,17:36,0.818,0.543
12/27/2017,17:42,0.845,0.575
12/27/2017,17:48,0.872,0.606
12/27/2017,17:54,0.898,0.636
12/27/2017,18:00,0.924,0.664
12/27/2017,18:06,0.949,0.693
12/27/2017,18:12,0.973,0.723
12/27/2017,18:18,0.996,0.753
12/27/2017,18:24,1.018,0.776
12/27/2017,18:30,1.038,0.8
12/27/2017,18:36,1.057,0.825
12/27/2017,18:42,1.074,0.849
12/27/2017,18:48,1.089,0.868
12/27/2017,18:54,1.103,0.886
12/27/2017,19:00,1.114,0.898
12/27/2017,19:06,1.123,0.91
12/27/2017,19:12,1.13,0.908
12/27/2017,19:18,1.134,0.907
12/27/2017,19:24,1.137,0.905
12/27/2017,19:30,1.136,0.901
12/27/2017,19:36,1.134,0.892
12/27/2017,19:42,1.129,0.881
12/27/2017,19:48,1.122,0.874
12/27/2017,19:54,1.112,0.859
12/27/2017,20:00,1.101,0.826
12/27/2017,20:06,1.087,0.805
12/27/2017,20:12,1.071,0.786
12/27/2017,20:18,1.053,0.78
12/27/2017,20:24,1.033,0.752
12/27/2017,20:30,1.012,0.728
12/27/2017,20:36,0.989,0.703
12/27/2017,20:42,0.965,0.678
12/27/2017,20:48,0.939,0.647
12/27/2017,20:54,0.913,0.619
12/27/2017,21:00,0.885,0.589
12/27/2017,21:06,0.857,0.563
12/27/2017,21:12,0.828,0.537
12/27/2017,21:18,0.798,0.511
12/27/2017,21:24,0.768,0.481
12/27/2017,21:30,0.738,0.458
12/27/2017,21:36,0.708,0.43
12/27/2017,21:42,0.678,0.4
12/27/2017,21:48,0.648,0.375
12/27/2017,21:54,0.618,0.351
12/27/2017,22:00,0.588,0.325
12/27/2017,22:06,0.559,0.3
12/27/2017,22:12,0.53,0.274
12/27/2017,22:18,0.502,0.248
12/27/2017,22:24,0.474,0.219
12/27/2017,22:30,0.447,0.202
12/27/2017,22:36,0.421,0.172
12/27/2017,22:42,0.395,0.154
12/27/2017,22:48,0.369,0.128
12/27/2017,22:54,0.345,0.11
12/27/2017,23:00,0.321,0.088
12/27/2017,23:06,0.298,0.057
12/27/2017,23:12,0.276,0.034
12/27/2017,23:18,0.254,0.01
12/27/2017,23:24,0.233,-0.01
12/27/2017,23:30,0.213,-0.031
12/27/2017,23:36,0.194,-0.049
12/27/2017,23:42,0.176,-0.061
12/27/2017,23:48,0.159,-0.082
12/27/2017,23:54,0.143,-0.099
12/28/2017,0:00,0.128,-0.121
12/28/2017,0:06,0.115,-0.134
12/28/2017,0:12,0.102,-0.149
12/28/2017,0:18,0.091,-0.164
12/28/2017,0:24,0.081,-0.175
12/28/2017,0:30,0.072,-0.186
12/28/2017,0:36,0.065,-0.196
12/28/2017,0:42,0.059,-0.208
12/28/2017,0:48,0.055,-0.215
12/28/2017,0:54,0.053,-0.221
12/28/2017,1:00,0.052,-0.225
12/28/2017,1:06,0.052,-0.227
12/28/2017,1:12,0.054,-0.238
12/28/2017,1:18,0.057,-0.238
12/28/2017,1:24,0.062,-0.234
12/28/2017,1:30,0.068,-0.227
12/28/2017,1:36,0.075,-0.221
12/28/2017,1:42,0.083,-0.214
12/28/2017,1:48,0.093,-0.206
12/28/2017,1:54,0.103,-0.212
12/28/2017,2:00,0.115,-0.202
12/28/2017,2:06,0.127,-0.198
12/28/2017,2:12,0.14,-0.192
12/28/2017,2:18,0.153,-0.18
12/28/2017,2:24,0.167,-0.177
12/28/2017,2:30,0.181,-0.156
12/28/2017,2:36,0.195,-0.157
12/28/2017,2:42,0.21,-0.14
12/28/2017,2:48,0.224,-0.132
12/28/2017,2:54,0.239,-0.126
12/28/2017,3:00,0.254,-0.108
12/28/2017,3:06,0.269,-0.104
12/28/2017,3:12,0.284,-0.092
12/28/2017,3:18,0.299,-0.08
12/28/2017,3:24,0.313,-0.071
12/28/2017,3:30,0.328,-0.061
12/28/2017,3:36,0.344,-0.049
12/28/2017,3:42,0.359,-0.036
12/28/2017,3:48,0.374,-0.027
12/28/2017,3:54,0.39,-0.015
12/28/2017,4:00,0.407,0
12/28/2017,4:06,0.424,0.011
12/28/2017,4:12,0.441,0.025
12/28/2017,4:18,0.459,0.043
12/28/2017,4:24,0.478,0.061
12/28/2017,4:30,0.498,0.075
12/28/2017,4:36,0.518,0.095
12/28/2017,4:42,0.539,0.12
12/28/2017,4:48,0.562,0.138
12/28/2017,4:54,0.585,0.161
12/28/2017,5:00,0.609,0.189
12/28/2017,5:06,0.634,0.22
12/28/2017,5:12,0.66,0.247
12/28/2017,5:18,0.687,0.279
12/28/2017,5:24,0.714,0.307
12/28/2017,5:30,0.742,0.344
12/28/2017,5:36,0.771,0.379
12/28/2017,5:42,0.8,0.414
12/28/2017,5:48,0.829,0.447
12/28/2017,5:54,0.859,0.484
12/28/2017,6:00,0.889,0.523
12/28/2017,6:06,0.918,0.557
12/28/2017,6:12,0.947,0.591
12/28/2017,6:18,0.976,0.624
12/28/2017,6:24,1.004,0.656
12/28/2017,6:30,1.031,0.695
12/28/2017,6:36,1.058,0.725
12/28/2017,6:42,1.083,0.751
12/28/2017,6:48,1.107,0.781
12/28/2017,6:54,1.129,0.803
12/28/2017,7:00,1.15,0.825
12/28/2017,7:06,1.169,0.843
12/28/2017,7:12,1.187,0.865
12/28/2017,7:18,1.202,0.88
12/28/2017,7:24,1.216,0.892
12/28/2017,7:30,1.227,0.905
12/28/2017,7:36,1.236,0.911
12/28/2017,7:42,1.243,0.922
12/28/2017,7:48,1.247,0.923
12/28/2017,7:54,1.25,0.92
12/28/2017,8:00,1.25,0.914
12/28/2017,8:06,1.248,0.908
12/28/2017,8:12,1.243,0.907
12/28/2017,8:18,1.237,0.897
12/28/2017,8:24,1.228,0.883
12/28/2017,8:30,1.217,0.877
12/28/2017,8:36,1.204,0.861
12/28/2017,8:42,1.189,0.837
12/28/2017,8:48,1.173,0.813
12/28/2017,8:54,1.155,0.792
12/28/2017,9:00,1.135,0.773
12/28/2017,9:06,1.114,0.748
12/28/2017,9:12,1.092,0.721
12/28/2017,9:18,1.068,0.7
12/28/2017,9:24,1.044,0.674
12/28/2017,9:30,1.019,0.642
12/28/2017,9:36,0.992,0.614
12/28/2017,9:42,0.966,0.583
12/28/2017,9:48,0.939,0.55
12/28/2017,9:54,0.911,0.523
12/28/2017,10:00,0.883,0.492
12/28/2017,10:06,0.855,0.463
12/28/2017,10:12,0.827,0.432
12/28/2017,10:18,0.799,0.398
12/28/2017,10:24,0.771,0.37
12/28/2017,10:30,0.744,0.335
12/28/2017,10:36,0.716,0.3
12/28/2017,10:42,0.689,0.27
12/28/2017,10:48,0.661,0.239
12/28/2017,10:54,0.635,0.2
12/28/2017,11:00,0.608,0.168
12/28/2017,11:06,0.582,0.14
12/28/2017,11:12,0.556,0.107
12/28/2017,11:18,0.531,0.071
12/28/2017,11:24,0.506,0.038
12/28/2017,11:30,0.481,0.003
12/28/2017,11:36,0.457,-0.029
12/28/2017,11:42,0.433,-0.064
12/28/2017,11:48,0.41,-0.092
12/28/2017,11:54,0.387,-0.124
12/28/2017,12:00,0.365,-0.143
12/28/2017,12:06,0.344,-0.167
12/28/2017,12:12,0.324,-0.189
12/28/2017,12:18,0.304,-0.205
12/28/2017,12:24,0.285,-0.227
12/28/2017,12:30,0.267,-0.249
12/28/2017,12:36,0.25,-0.262
12/28/2017,12:42,0.234,-0.276
12/28/2017,12:48,0.219,-0.292
12/28/2017,12:54,0.205,-0.307
12/28/2017,13:00,0.193,-0.322
12/28/2017,13:06,0.182,-0.316
12/28/2017,13:12,0.172,-0.322
12/28/2017,13:18,0.164,-0.323
12/28/2017,13:24,0.157,-0.326
12/28/2017,13:30,0.151,-0.324
12/28/2017,13:36,0.147,-0.322
12/28/2017,13:42,0.144,-0.322
12/28/2017,13:48,0.142,-0.317
12/28/2017,13:54,0.141,-0.311
12/28/2017,14:00,0.142,-0.296
12/28/2017,14:06,0.144,-0.288
12/28/2017,14:12,0.147,-0.279
12/28/2017,14:18,0.151,-0.269
12/28/2017,14:24,0.156,-0.263
12/28/2017,14:30,0.161,-0.26
12/28/2017,14:36,0.167,-0.246
12/28/2017,14:42,0.174,-0.236
12/28/2017,14:48,0.181,-0.227
12/28/2017,14:54,0.189,-0.206
12/28/2017,15:00,0.197,-0.194
12/28/2017,15:06,0.205,-0.182
12/28/2017,15:12,0.213,-0.166
12/28/2017,15:18,0.222,-0.169
12/28/2017,15:24,0.231,-0.163
12/28/2017,15:30,0.239,-0.147
12/28/2017,15:36,0.248,-0.149
12/28/2017,15:42,0.258,-0.139
12/28/2017,15:48,0.267,-0.132
12/28/2017,15:54,0.277,-0.126
12/28/2017,16:00,0.287,-0.127
12/28/2017,16:06,0.297,-0.125
12/28/2017,16:12,0.308,-0.122
12/28/2017,16:18,0.319,-0.126
12/28/2017,16:24,0.331,-0.12
12/28/2017,16:30,0.343,-0.125
12/28/2017,16:36,0.357,-0.113
12/28/2017,16:42,0.371,-0.11
12/28/2017,16:48,0.387,-0.103
12/28/2017,16:54,0.403,-0.096
12/28/2017,17:00,0.42,-0.091
12/28/2017,17:06,0.439,-0.077
12/28/2017,17:12,0.459,-0.067
12/28/2017,17:18,0.48,-0.051
12/28/2017,17:24,0.502,-0.038
12/28/2017,17:30,0.525,-0.018
12/28/2017,17:36,0.549,0.003
12/28/2017,17:42,0.574,0.02
12/28/2017,17:48,0.601,0.053
12/28/2017,17:54,0.628,0.071
12/28/2017,18:00,0.656,0.097
12/28/2017,18:06,0.685,0.126
12/28/2017,18:12,0.714,0.158
12/28/2017,18:18,0.743,0.2
12/28/2017,18:24,0.773,0.234
12/28/2017,18:30,0.803,0.268
12/28/2017,18:36,0.833,0.304
12/28/2017,18:42,0.862,0.338
12/28/2017,18:48,0.891,0.374
12/28/2017,18:54,0.92,0.402
12/28/2017,19:00,0.947,0.434
12/28/2017,19:06,0.974,0.467
12/28/2017,19:12,0.999,0.5
12/28/2017,19:18,1.023,0.528
12/28/2017,19:24,1.046,0.55
12/28/2017,19:30,1.067,0.573
12/28/2017,19:36,1.086,0.591
12/28/2017,19:42,1.103,0.612
12/28/2017,19:48,1.119,0.616
12/28/2017,19:54,1.132,0.632
12/28/2017,20:00,1.143,0.641
12/28/2017,20:06,1.152,0.652
12/28/2017,20:12,1.158,0.66
12/28/2017,20:18,1.163,0.659
12/28/2017,20:24,1.165,0.655
12/28/2017,20:30,1.164,0.643
12/28/2017,20:36,1.161,0.641
12/28/2017,20:42,1.156,0.638
12/28/2017,20:48,1.149,0.623
12/28/2017,20:54,1.139,0.616
12/28/2017,21:00,1.127,0.592
12/28/2017,21:06,1.114,0.584
12/28/2017,21:12,1.098,0.572
12/28/2017,21:18,1.08,0.558
12/28/2017,21:24,1.06,0.526
12/28/2017,21:30,1.039,0.502
12/28/2017,21:36,1.016,0.49
12/28/2017,21:42,0.992,0.48
12/28/2017,21:48,0.967,0.459
12/28/2017,21:54,0.94,0.438
12/28/2017,22:00,0.912,0.41
12/28/2017,22:06,0.884,0.394
12/28/2017,22:12,0.854,0.368
12/28/2017,22:18,0.824,0.343
12/28/2017,22:24,0.794,0.325
12/28/2017,22:30,0.763,0.302
12/28/2017,22:36,0.731,0.274
12/28/2017,22:42,0.7,0.251
12/28/2017,22:48,0.668,0.216
12/28/2017,22:54,0.636,0.193
12/28/2017,23:00,0.604,0.156
12/28/2017,23:06,0.573,0.138
12/28/2017,23:12,0.541,0.109
12/28/2017,23:18,0.509,0.082
12/28/2017,23:24,0.478,0.054
12/28/2017,23:30,0.448,0.024
12/28/2017,23:36,0.417,-0.003
12/28/2017,23:42,0.387,-0.029
12/28/2017,23:48,0.358,-0.056
12/28/2017,23:54,0.329,-0.098
12/29/2017,0:00,0.3,-0.135
12/29/2017,0:06,0.272,-0.169
12/29/2017,0:12,0.245,-0.197
12/29/2017,0:18,0.219,-0.232
12/29/2017,0:24,0.194,-0.268
12/29/2017,0:30,0.17,-0.297
12/29/2017,0:36,0.146,-0.322
12/29/2017,0:42,0.124,-0.343
12/29/2017,0:48,0.103,-0.376
12/29/2017,0:54,0.084,-0.4
12/29/2017,1:00,0.065,-0.427
12/29/2017,1:06,0.049,-0.456
12/29/2017,1:12,0.033,-0.482
12/29/2017,1:18,0.02,-0.503
12/29/2017,1:24,0.008,-0.518
12/29/2017,1:30,-0.002,-0.535
12/29/2017,1:36,-0.011,-0.545
12/29/2017,1:42,-0.017,-0.551
12/29/2017,1:48,-0.022,-0.551
12/29/2017,1:54,-0.025,-0.561
12/29/2017,2:00,-0.026,-0.56
12/29/2017,2:06,-0.025,-0.556
12/29/2017,2:12,-0.023,-0.542
12/29/2017,2:18,-0.019,-0.529
12/29/2017,2:24,-0.013,-0.513
12/29/2017,2:30,-0.006,-0.495
12/29/2017,2:36,0.003,-0.475
12/29/2017,2:42,0.013,-0.452
12/29/2017,2:48,0.024,-0.43
12/29/2017,2:54,0.036,-0.41
12/29/2017,3:00,0.049,-0.386
12/29/2017,3:06,0.063,-0.362
12/29/2017,3:12,0.077,-0.333
